ts,S,a,b,c,resid_5000,iv_5000,resid_5100,iv_5100,resid_5200,iv_5200,resid_5300,iv_5300,resid_5400,iv_5400,resid_5500,iv_5500
1000,5262.5,0.008720169379453288,0.0004623235223604282,0.24257484515560787,0.001271591913564435,0.2450508194029331,-0.0048879360774777,0.23809569250941282,0.002440949498019096,0.24504843526482584,0.009534315810947963,0.25216151130795483,-0.013199219101131532,0.22982154120802883,0.004840297956077044,0.24860795345902442
1100,5263.5,0.015920899434934712,-0.001176600627681676,0.24164533262535484,0.0010977504073937105,0.24576904100775715,-0.0038535616957682817,0.23904577154517176,0.0005091960033458687,0.24240859834551814,0.01083434141702777,0.25246250874400145,-0.0132721266747384,0.2287731164753437,0.004684400542739275,0.24779734650254248
1200,5262.5,-0.005255598095869065,0.009566396696292464,0.24123478451522318,0.0009877592002367208,0.23756760591864584,-0.003706405820201958,0.23487352985739707,0.0007281052923156783,0.2410257982432843,0.010413042077404788,0.25216151130795483,-0.013125042944377358,0.22982154120802883,0.004702542194621517,0.24860795345902442
1300,5262.0,-0.014845417636129433,0.008439765124293553,0.24273170155350116,0.0002019292465003375,0.23721594554781916,-0.002169514212830237,0.2376206529915333,0.0005190118652661779,0.24234363058209424,0.009797419477418384,0.2529560253322125,-0.013485710924181549,0.2303448595225811,0.005136864547826692,0.2490132569372654
1400,5264.0,-0.004761431670359217,0.005559437505618352,0.24099701108189445,0.00062349487285282,0.23862258703112604,-0.0030471111307464605,0.23628732375502587,0.0006555960810323003,0.24107884531617169,0.01038413658458609,0.25166322644352923,-0.013665990986784643,0.22824860609173775,0.00504987457905956,0.24739144698977472
1500,5264.5,0.012954239442874148,-0.0022642442641844806,0.24151417434771244,0.0019681191611488347,0.24648666657805446,-0.006110800372067321,0.2367581910312176,0.0019355869743612197,0.24378722620606424,0.011322888914913315,0.25275396962761876,-0.013850811273098423,0.227723499673605,0.004735016594742375,0.2469855474770069
1600,5264.5,0.012954239442874148,-0.0022642442641844806,0.24151417434771244,0.0019681191611488347,0.24648666657805446,-0.006110800372067321,0.2367581910312176,0.0019355869743612197,0.24378722620606424,0.011322888914913315,0.25275396962761876,-0.013850811273098423,0.227723499673605,0.004735016594742375,0.2469855474770069
1700,5266.0,-0.018606694676614834,0.0005826246115952264,0.24270020724121816,0.0006038418283845493,0.2400274404108525,-0.003224959571105801,0.23816840872168543,0.0013601512377756086,0.24382298827767374,0.009546888943596205,0.25222945924401285,-0.013295585043514468,0.2288041102707386,0.005009662604863907,0.24576784893870351
1800,5265.5,-0.019296433612428887,0.0014070748191725548,0.24282833949372956,0.0005580951516229726,0.23967637607455256,-0.0035819230191667384,0.2376987335145474,0.0026552425303757177,0.24516227785944938,0.008297114851542137,0.25114706054329883,-0.013024956422093725,0.22933338893055916,0.0050964269077198865,0.24617434448599812
1900,5266.5,-0.04232240701247443,0.007718009707744844,0.2421455238603469,1.7730925577746914e-05,0.23209481689333916,-0.0022155107357123283,0.23533903282284735,0.0015123089286933344,0.242477142316103,0.008998720188405945,0.2514224284946919,-0.013763631610116067,0.2282754276454449,0.005450382303150619,0.24536194942593575
2000,5268.5,-0.03941689558633479,0.006309273698800381,0.24159118232264537,0.0010075698263810051,0.23346390820145607,-0.003624621970815173,0.23383344960808755,0.0005805038304864674,0.24111699152588845,0.010144639527403937,0.25194395870566366,-0.012571479826940096,0.22877550061345103,0.0044633886134835266,0.24373656327128412
2100,5269.5,-0.026804817723925258,0.008715367014648017,0.24184203884852767,0.0003681007760570898,0.23414755980372431,-0.003120974836903573,0.23475551502108577,0.0018131306684071036,0.24246522162556655,0.010011274322250102,0.252191313034296,-0.014821101354797722,0.22770800277590758,0.005749570424987083,0.24751303803324698
2200,5268.5,-0.03941689558633479,0.006309273698800381,0.24159118232264537,0.0010075698263810051,0.23346390820145607,-0.003624621970815173,0.23383344960808755,0.0005805038304864674,0.24111699152588845,0.010144639527403937,0.25194395870566366,-0.012571479826940096,0.22877550061345103,0.0044633886134835266,0.24373656327128412
2300,5269.0,-0.0030472128018419814,0.0016817296574837433,0.242388372888973,0.0009394627968090652,0.24213144229054456,-0.004098999191270658,0.23766475954651833,0.0016510559308262618,0.2438343129336834,0.010550132664828488,0.25300907240509996,-0.014356649271331234,0.22824204971194273,0.005314997070139077,0.24792489789128302
2400,5270.5,-0.028500790305372,0.0068325479064273885,0.24223784224494024,0.00021347436213409177,0.23483061537146566,-0.002934658430433612,0.2356757923305035,0.00260410523723828,0.24380987551808359,0.008069750658320884,0.2505510260164737,-0.013283136015482588,0.22922669875025747,0.005330464188222556,0.24668991435170173
2500,5272.5,-0.01053247058198038,0.009000077542241648,0.24205893799295328,-0.0003339600787676811,0.23619553443789487,-0.0015015771770787723,0.23751336677670476,0.0014068897260980096,0.24237104817032817,0.008596641340954309,0.2510034162223339,-0.013740808965677448,0.22962961809039117,0.005572815154470417,0.24945372645258906
2600,5272.5,0.017465145979155893,0.0035722265492302676,0.24172078440962785,0.0013451305814060899,0.2445793560922146,-0.004456234045872642,0.23751336677670476,0.0008323521774851461,0.24237104817032817,0.010982272647661523,0.25287675274014476,-0.01336350715483653,0.22962961809039117,0.004659985794155164,0.24945372645258906
2700,5272.0,-0.01737589687071572,0.009667700608700414,0.24292329905672802,-0.0001083495258591971,0.23585460268855096,-0.002204838266841619,0.23705442019104955,0.0020780497594612424,0.24376457689404485,0.008538251463034524,0.2518313081800938,-0.01395246095375613,0.2301714134752751,0.005649347523960568,0.2498703545868397
2800,5271.5,-0.02245691514177568,0.009016589473990812,0.2431939167513611,-0.0001419680351373298,0.2355136709392071,-0.0027780356903621406,0.2365954736053944,0.003171605584505216,0.24515035716891292,0.009124025631604832,0.25265741203427317,-0.015944372565744103,0.22815085642933847,0.0065687450751323595,0.2502869827210903
2900,5269.5,-0.026804817723925258,0.008715367014648017,0.24184203884852767,0.0003681007760570898,0.23414755980372431,-0.003120974836903573,0.23475551502108577,0.0018131306684071036,0.24246522162556655,0.010011274322250102,0.252191313034296,-0.014821101354797722,0.22770800277590758,0.005749570424987083,0.24751303803324698
3000,5270.5,-0.028500790305372,0.0068325479064273885,0.24223784224494024,0.00021347436213409177,0.23483061537146566,-0.002934658430433612,0.2356757923305035,0.00260410523723828,0.24380987551808359,0.008069750658320884,0.2505510260164737,-0.013283136015482588,0.22922669875025747,0.005330464188222556,0.24668991435170173
3100,5272.5,-0.01053247058198038,0.009000077542241648,0.24205893799295328,-0.0003339600787676811,0.23619553443789487,-0.0015015771770787723,0.23751336677670476,0.0014068897260980096,0.24237104817032817,0.008596641340954309,0.2510034162223339,-0.013740808965677448,0.22962961809039117,0.005572815154470417,0.24945372645258906
3200,5273.0,-0.013126612725964843,0.009531485934107482,0.24193923750577168,0.0008061203736494382,0.23653646618723873,-0.004055943181333177,0.23451471707224847,0.0022873688485612054,0.24303503063321114,0.009748976184757757,0.25204707267880444,-0.014168998007920458,0.22908722667098047,0.005382475782285789,0.24903650228381163
3300,5273.5,0.011757659468820047,0.0003027279863272022,0.24217912726207255,0.0011958848472239658,0.2452779085576534,-0.0044699565495751326,0.23843066391348838,0.0014115246313021468,0.2436984170615673,0.010878219049035298,0.2530871529281139,-0.014092173836714378,0.22854483525156977,0.005076501858728488,0.24861987414956094
3400,5274.5,-0.02205899001005456,0.0022839350122906103,0.2429824849615014,-0.0006385853335018343,0.2375586654007435,-0.0015175151946625887,0.23934676898121837,0.0025652743777699327,0.24502280578017238,0.008381666984527109,0.2514188522875309,-0.015199892453525765,0.22745945637822151,0.006409051619393258,0.24778542581200602
3500,5273.5,-0.013047602150836422,0.007928279667713879,0.24182412090214156,0.000597707992270935,0.23687739793658258,-0.003897640102305311,0.23496949141621593,0.002898585843189333,0.2436984170615673,0.00910146499599826,0.2512156045138836,-0.01429911059414632,0.22854483525156977,0.0055989918649929915,0.24861987414956094
3600,5274.0,-0.012059723192980898,0.007159737446971026,0.2416463765327163,0.0006394123264628904,0.23721832968592643,-0.0035229549548746186,0.23542426576018333,0.0015815654750071795,0.24229237161278727,0.010350641966982682,0.25225389665961273,-0.014553429865346523,0.22800244383215906,0.005504765051768834,0.24820264998078345
3700,5273.5,-0.01631312865911485,0.005657989647491957,0.24252799169577072,-0.0004857615215853872,0.23687739793658258,-0.0015103906428213798,0.23843066391348838,0.0019853161683480725,0.2436984170615673,0.008491344011212265,0.2512156045138836,-0.014471610440888044,0.22854483525156977,0.005991102425734474,0.24861987414956094
3800,5273.5,0.011757659468820047,0.0003027279863272022,0.24217912726207255,0.0011958848472239658,0.2452779085576534,-0.0044699565495751326,0.23843066391348838,0.0014115246313021468,0.2436984170615673,0.010878219049035298,0.2530871529281139,-0.014092173836714378,0.22854483525156977,0.005076501858728488,0.24861987414956094
3900,5274.0,-0.012059723192980898,0.007159737446971026,0.2416463765327163,0.0006394123264628904,0.23721832968592643,-0.0035229549548746186,0.23542426576018333,0.0015815654750071795,0.24229237161278727,0.010350641966982682,0.25225389665961273,-0.014553429865346523,0.22800244383215906,0.005504765051768834,0.24820264998078345
4000,5272.5,0.009816555143102642,0.0018009229177507202,0.242532113113071,0.0011109536679542176,0.2445793560922146,-0.005212277336547,0.23751336677670476,0.004035747163711856,0.2464878586471081,0.00838206979031711,0.2510034162223339,-0.013579074417285675,0.22962961809039117,0.005262581131848548,0.24945372645258906
4100,5273.5,0.011757659468820047,0.0003027279863272022,0.24217912726207255,0.0011958848472239658,0.2452779085576534,-0.0044699565495751326,0.23843066391348838,0.0014115246313021468,0.2436984170615673,0.010878219049035298,0.2530871529281139,-0.014092173836714378,0.22854483525156977,0.005076501858728488,0.24861987414956094
4200,5274.5,-0.01878671538431384,0.0045685950749274834,0.24228053120281248,0.00044712313922598557,0.2375586654007435,-0.0039096978371176705,0.23587844406962394,0.0034804312983661434,0.24502280578017238,0.008993048766939765,0.2514188522875309,-0.015027036140766975,0.22745945637822151,0.006016130773353168,0.24778542581200602
4300,5274.5,-0.01878671538431384,0.0045685950749274834,0.24228053120281248,0.00044712313922598557,0.2375586654007435,-0.0039096978371176705,0.23587844406962394,0.0034804312983661434,0.24502280578017238,0.008993048766939765,0.2514188522875309,-0.015027036140766975,0.22745945637822151,0.006016130773353168,0.24778542581200602
4400,5272.5,-0.01053247058198038,0.009000077542241648,0.24205893799295328,-0.0003339600787676811,0.23619553443789487,-0.0015015771770787723,0.23751336677670476,0.0014068897260980096,0.24237104817032817,0.008596641340954309,0.2510034162223339,-0.013740808965677448,0.22962961809039117,0.005572815154470417,0.24945372645258906
4500,5272.5,-0.01053247058198038,0.009000077542241648,0.24205893799295328,-0.0003339600787676811,0.23619553443789487,-0.0015015771770787723,0.23751336677670476,0.0014068897260980096,0.24237104817032817,0.008596641340954309,0.2510034162223339,-0.013740808965677448,0.22962961809039117,0.005572815154470417,0.24945372645258906
4600,5270.5,0.014013214834161337,0.004669735515733128,0.24237841221455494,0.00035520241437286826,0.24318105909228332,-0.003046051986487358,0.23905650016665464,0.0017673481875889463,0.24380987551808359,0.009820868449812753,0.2524291308104992,-0.014538096534524064,0.22922669875025747,0.005640729469236494,0.25112023898959157
4700,5271.0,-0.009793170508440951,0.011644379366262789,0.24184322912981407,-0.00021760697461978284,0.23517214315533636,-0.0020640861225064977,0.23613593098521235,0.0019262740147087953,0.24242826748490337,0.009282401925057499,0.251606007128954,-0.015002415507602118,0.22868847957253458,0.006075432664961189,0.250703610855341
4800,5270.5,-0.0038428950251436205,-0.0009284815074795235,0.2426191195666927,0.0008293423596026639,0.24318105909228332,-0.0035479562051875246,0.23905650016665464,0.0011356292098193277,0.24380987551808359,0.009857714827674585,0.2524291308104992,-0.013078892370062711,0.22922669875025747,0.004804162178153187,0.24668991435170173
4900,5272.5,0.003895205256918961,0.0016813596389846875,0.243229895214693,0.0013780789961954365,0.2445793560922146,-0.0055425012482366864,0.23751336677670476,0.0033941106716469105,0.2464878586471081,0.009572223888293624,0.25287675274014476,-0.014048913167231114,0.22962961809039117,0.005247000859331413,0.24945372645258906
5000,5273.0,-0.023184541193786504,0.006311375043817535,0.24339910950265164,-0.00025972921676442606,0.23653646618723873,-0.0022151589021546236,0.23797231336236002,0.002657961955610577,0.24509671406149863,0.008433338406276802,0.25204707267880444,-0.014684568412282467,0.22908722667098047,0.006068156169314498,0.24903650228381163
5100,5273.0,-0.023184541193786504,0.006311375043817535,0.24339910950265164,-0.00025972921676442606,0.23653646618723873,-0.0022151589021546236,0.23797231336236002,0.002657961955610577,0.24509671406149863,0.008433338406276802,0.25204707267880444,-0.014684568412282467,0.22908722667098047,0.006068156169314498,0.24903650228381163
5200,5273.0,-0.023184541193786504,0.006311375043817535,0.24339910950265164,-0.00025972921676442606,0.23653646618723873,-0.0022151589021546236,0.23797231336236002,0.002657961955610577,0.24509671406149863,0.008433338406276802,0.25204707267880444,-0.014684568412282467,0.22908722667098047,0.006068156169314498,0.24903650228381163
5300,5273.5,-0.01631312865911485,0.005657989647491957,0.24252799169577072,-0.0004857615215853872,0.23687739793658258,-0.0015103906428213798,0.23843066391348838,0.0019853161683480725,0.2436984170615673,0.008491344011212265,0.2512156045138836,-0.014471610440888044,0.22854483525156977,0.005991102425734474,0.24861987414956094
5400,5273.0,-0.023184541193786504,0.006311375043817535,0.24339910950265164,-0.00025972921676442606,0.23653646618723873,-0.0022151589021546236,0.23797231336236002,0.002657961955610577,0.24509671406149863,0.008433338406276802,0.25204707267880444,-0.014684568412282467,0.22908722667098047,0.006068156169314498,0.24903650228381163
5500,5275.5,0.004651214459151037,-0.004858756567688769,0.2429441242209833,0.0008825368843418113,0.24667322538495062,-0.004288464385825919,0.24026168197989467,0.00279443296539314,0.24634361829161644,0.008838547783993234,0.2516131595432758,-0.01332120314234883,0.22889291941523554,0.00509414989444576,0.24695038143992426
5600,5276.0,-0.025131270257363215,0.001699936463479111,0.24311610902114666,0.0005901780627220743,0.23858026857972148,-0.0036672724557672565,0.23723919089436535,0.0023261673138673666,0.24492803629040716,0.009495333686633883,0.2526401270329952,-0.014253308193179104,0.22834575971961024,0.005508901585722842,0.24653315727114683
5700,5276.0,-0.025131270257363215,0.001699936463479111,0.24311610902114666,0.0005901780627220743,0.23858026857972148,-0.0036672724557672565,0.23723919089436535,0.0023261673138673666,0.24492803629040716,0.009495333686633883,0.2526401270329952,-0.014253308193179104,0.22834575971961024,0.005508901585722842,0.24653315727114683
5800,5274.5,-0.02205899001005456,0.0022839350122906103,0.2429824849615014,-0.0006385853335018343,0.2375586654007435,-0.0015175151946625887,0.23934676898121837,0.0025652743777699327,0.24502280578017238,0.008381666984527109,0.2514188522875309,-0.015199892453525765,0.22745945637822151,0.006409051619393258,0.24778542581200602
5900,5276.0,-0.07582237057274416,0.020984670539639348,0.24137192827679735,-0.0011885781159174935,0.2180731046497822,-0.00042868918630789565,0.23008081622719767,0.0027404736206751434,0.2407665232241154,0.006885621801684866,0.24890537468791007,-0.0143391486201436,0.22834575971961024,0.0063303205000083684,0.24653315727114683
6000,5275.5,-0.012508352406158914,0.004505152654798248,0.2417964418504751,0.000517158353207231,0.2382399328649044,-0.0029509978713151974,0.23678560861945153,0.0010616110178745808,0.24219342988133435,0.009670245040734965,0.2516131595432758,-0.013309136896321072,0.22889291941523554,0.0050111203558192985,0.24695038143992426
6100,5276.5,-0.12048892598140051,0.030775872748099203,0.24148272079125876,-0.0025529457719249415,0.20477438228726386,0.001999601461561612,0.22683123598694804,0.0029181057287490653,0.23933186811804774,0.005660300753181441,0.24806496600508693,-0.015314235116460684,0.22779860002398494,0.007289172944894229,0.24611533706784244
6200,5275.5,-0.012508352406158914,0.004505152654798248,0.2417964418504751,0.000517158353207231,0.2382399328649044,-0.0029509978713151974,0.23678560861945153,0.0010616110178745808,0.24219342988133435,0.009670245040734965,0.2516131595432758,-0.013309136896321072,0.22889291941523554,0.0050111203558192985,0.24695038143992426
6300,5276.0,-0.12915708728755546,0.027731501379981927,0.24250823524285686,-0.00373397883392243,0.20446980864405634,0.003955100045202414,0.23008081622719767,0.0030507636634753976,0.2407665232241154,0.005577316842512142,0.24890537468791007,-0.01746459881631668,0.22582810987830165,0.0086153970990486,0.24653315727114683
6400,5273.5,0.017673357414292608,0.00043967758393711744,0.24148220082137492,0.0009290144906609343,0.2452779085576534,-0.004140047837292077,0.23843066391348838,0.0020525486800085646,0.2436984170615673,0.009689200955606825,0.2512156045138836,-0.0136227835488274,0.22854483525156977,0.005092067259843264,0.24861987414956094
6500,5273.5,-0.01631312865911485,0.005657989647491957,0.24252799169577072,-0.0004857615215853872,0.23687739793658258,-0.0015103906428213798,0.23843066391348838,0.0019853161683480725,0.2436984170615673,0.008491344011212265,0.2512156045138836,-0.014471610440888044,0.22854483525156977,0.005991102425734474,0.24861987414956094
6600,5273.0,-0.017265075287840013,0.00643965649108507,0.2427016410528479,-0.0005267695544461382,0.23653646618723873,-0.0018850400569337677,0.23797231336236002,0.0032993942998893744,0.24509671406149863,0.007243562976482959,0.25017433219552043,-0.014214879149689885,0.22908722667098047,0.006083731484697458,0.24903650228381163
6700,5272.5,-0.01053247058198038,0.009000077542241648,0.24205893799295328,-0.0003339600787676811,0.23619553443789487,-0.0015015771770787723,0.23751336677670476,0.0014068897260980096,0.24237104817032817,0.008596641340954309,0.2510034162223339,-0.013740808965677448,0.22962961809039117,0.005572815154470417,0.24945372645258906
6800,5272.5,-0.01732235260544218,0.008053959684733564,0.24281403962062165,-0.00031747394564016207,0.23619553443789487,-0.002045103954459754,0.23751336677670476,0.002688696205875446,0.2444309434950352,0.00789110659180478,0.2510034162223339,-0.014083760055707273,0.22962961809039117,0.005866535158125907,0.24945372645258906
6900,5273.5,-0.01631312865911485,0.005657989647491957,0.24252799169577072,-0.0004857615215853872,0.23687739793658258,-0.0015103906428213798,0.23843066391348838,0.0019853161683480725,0.2436984170615673,0.008491344011212265,0.2512156045138836,-0.014471610440888044,0.22854483525156977,0.005991102425734474,0.24861987414956094
7000,5270.0,0.0642621378423086,-0.016886575520065058,0.24490080356501417,0.0013724730837876842,0.26401306183934226,-0.005007799981753047,0.24841483827233318,0.0019056099787030933,0.249266571611166,0.010849437451357885,0.25512857118248944,-0.014248382368929807,0.22976432189345364,0.00512866183683372,0.25153686712384227
7100,5270.5,-0.028500790305372,0.0068325479064273885,0.24223784224494024,0.00021347436213409177,0.23483061537146566,-0.002934658430433612,0.2356757923305035,0.00260410523723828,0.24380987551808359,0.008069750658320884,0.2505510260164737,-0.013283136015482588,0.22922669875025747,0.005330464188222556,0.24668991435170173
7200,5270.5,0.002093526702941403,-0.0008437473933723275,0.24191925864985395,0.0005615371068860564,0.24318105909228332,-0.003216891761746693,0.23905650016665464,0.001778898884174207,0.24380987551808359,0.008664531384237284,0.2505510260164737,-0.012607857721294524,0.22922669875025747,0.004819782107743198,0.24668991435170173
7300,5271.0,-0.027630062167978784,0.0060257928494747166,0.24207953002991325,0.0002560226625834272,0.23517214315533636,-0.0025654501510076477,0.23613593098521235,0.0012952349443549616,0.24242826748490337,0.009319208645846344,0.251606007128954,-0.01354478185751129,0.22868847957253458,0.0052397657557329,0.2462780544936657
7400,5272.5,0.009816555143102642,0.0018009229177507202,0.242532113113071,0.0011109536679542176,0.2445793560922146,-0.005212277336547,0.23751336677670476,0.004035747163711856,0.2464878586471081,0.00838206979031711,0.2510034162223339,-0.013579074417285675,0.22962961809039117,0.005262581131848548,0.24945372645258906
7500,5274.0,-0.01887907519050275,0.00617925401906683,0.24240261375397432,0.0006559700139876501,0.23721832968592643,-0.00406884078944908,0.23542426576018333,0.002868935350964247,0.2443612074553967,0.009642045001040017,0.25225389665961273,-0.01489786945837121,0.22800244383215906,0.005799759881829181,0.24820264998078345
7600,5272.5,-0.005546503777304618,0.009921702957426212,0.24076332326482255,0.0004889606606895691,0.23619553443789487,-0.0037564865580041185,0.23405934669375422,0.0027438847781990627,0.24237104817032817,0.009846652784402804,0.2510034162223339,-0.015346518561183076,0.22707322600483898,0.006023506895894676,0.24945372645258906
7700,5273.0,-0.023184541193786504,0.006311375043817535,0.24339910950265164,-0.00025972921676442606,0.23653646618723873,-0.0022151589021546236,0.23797231336236002,0.002657961955610577,0.24509671406149863,0.008433338406276802,0.25204707267880444,-0.014684568412282467,0.22908722667098047,0.006068156169314498,0.24903650228381163
7800,5271.0,0.06424119797623824,-0.00869673916180164,0.2418689427178124,0.001838751062592514,0.25817549968361864,-0.0055062620701998854,0.24285025992989545,0.0009728502472104994,0.24448041436076168,0.011868499082328926,0.2534829198539258,-0.013825077952322573,0.22868847957253458,0.004651239630389575,0.250703610855341
7900,5271.5,0.011394531679459884,0.0036187066011843356,0.2421679549327602,0.0012671866164812584,0.24388080362677572,-0.005397244410099672,0.2365954736053944,0.0032385709597492207,0.24515035716891292,0.010317123104672088,0.25265741203427317,-0.015098918336231781,0.22815085642933847,0.005673282065427443,0.2502869827210903
8000,5272.0,-0.08372174846329695,0.02230147215968857,0.24072925925958405,-0.0017072459360108205,0.21551671256423,0.0007340160335092827,0.23009035277962686,0.002269313771704612,0.23964359417557718,0.006573328862724381,0.2480810589373112,-0.014358978979461312,0.22761204121708872,0.00648956624753369,0.2454537387430668
8100,5270.5,-0.028500790305372,0.0068325479064273885,0.24223784224494024,0.00021347436213409177,0.23483061537146566,-0.002934658430433612,0.2356757923305035,0.00260410523723828,0.24380987551808359,0.008069750658320884,0.2505510260164737,-0.013283136015482588,0.22922669875025747,0.005330464188222556,0.24668991435170173
8200,5270.0,-0.0029603872281353774,-0.0015096545847792498,0.24218574868267884,0.0005243032920737023,0.24283118682503707,-0.003785424360636558,0.23859278530478478,0.002872739490526355,0.2451837351024151,0.009258658142373949,0.2513717655599118,-0.014617918296416565,0.22717395583987238,0.005747641732079173,0.24710177420973778
8300,5269.5,-0.0030100729593277964,8.511960475706075e-05,0.2422888714441157,0.0007319539048722401,0.24248131455779082,-0.003942354858733538,0.23812907044291498,0.0022618412526222986,0.2445096200525761,0.009904709203421291,0.252191313034296,-0.01448752394403885,0.22770800277590758,0.005531374441856168,0.24751303803324698
8400,5271.0,0.014067190874907383,0.003093067678214522,0.2422730190842713,0.00014716575016998634,0.24353093135952952,-0.002887947242163902,0.23952021502852444,0.002377175692626493,0.24448041436076168,0.009174861292063546,0.251606007128954,-0.01466813333488648,0.22868847957253458,0.005856877842189245,0.250703610855341
8500,5272.0,-0.0896487502901939,0.022190562945928638,0.24142779267600395,-0.001439865636091442,0.21551671256423,0.0004034769224128265,0.23009035277962686,0.0016270648362808338,0.23964359417557718,0.007764618965248521,0.24995618355870247,-0.014829266191465351,0.22761204121708872,0.006473971103614196,0.2454537387430668
8600,5270.5,-0.0038428950251436205,-0.0009284815074795235,0.2426191195666927,0.0008293423596026639,0.24318105909228332,-0.0035479562051875246,0.23905650016665464,0.0011356292098193277,0.24380987551808359,0.009857714827674585,0.2524291308104992,-0.013078892370062711,0.22922669875025747,0.004804162178153187,0.24668991435170173
8700,5268.5,-0.02551831850546462,-0.005358000254022877,0.2434925120046439,0.00034994408768151963,0.24178097398877146,-0.0026974926145560962,0.2405132085502148,0.0014233013598927702,0.24519684786200524,0.008755726280119586,0.25194395870566366,-0.012743247679004976,0.22877550061345103,0.0049117685658671695,0.24373656327128412
8800,5267.5,-0.019628251808234024,-0.0020705841703062473,0.24298320698112255,0.0004985234629672486,0.24108003738522532,-0.0026819215934154594,0.239576242274046,0.0008462052278352394,0.243839081209898,0.008848968804648194,0.251687663859129,-0.01200324913489148,0.22984180638194085,0.0044914732328566465,0.2445495543658734
8900,5267.5,-0.019628251808234024,-0.0020705841703062473,0.24298320698112255,0.0004985234629672486,0.24108003738522532,-0.0026819215934154594,0.239576242274046,0.0008462052278352394,0.243839081209898,0.008848968804648194,0.251687663859129,-0.01200324913489148,0.22984180638194085,0.0044914732328566465,0.2445495543658734
9000,5267.5,-0.0483164009952085,0.004398445152784513,0.24268116770053816,-0.00012972577417921793,0.23277966056466104,-0.002233120917833703,0.23627003875374797,0.0020892771884199746,0.243839081209898,0.00890668576632997,0.251687663859129,-0.014503118288892697,0.22721627429127694,0.005870002026155785,0.2445495543658734
9100,5265.0,0.03064162491772097,-0.0205242686440905,0.2454496367457153,0.0016164047449882535,0.2603045350134373,-0.005624397091213207,0.24681210142970084,0.0028012887891419314,0.2505271846354008,0.009370311171969292,0.25384113660454755,-0.012730101852883341,0.22986147552132608,0.004566494237996543,0.24658024399876594
9200,5266.0,-0.018606694676614834,0.0005826246115952264,0.24270020724121816,0.0006038418283845493,0.2400274404108525,-0.003224959571105801,0.23816840872168543,0.0013601512377756086,0.24382298827767374,0.009546888943596205,0.25222945924401285,-0.013295585043514468,0.2288041102707386,0.005009662604863907,0.24576784893870351
